2024-10-15 17:51:52,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:52,963 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:51:53,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:54,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:55,240 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:56,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:56,966 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:51:57,239 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:51:57,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:58,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:51:58,968 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:51:59,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:00,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:00,969 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:52:01,236 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: stop_status
2024-10-15 17:52:01,238 DEBUG   SenderThread:994949 [sender.py:send_request():406] send_request: stop_status
2024-10-15 17:52:01,277 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:02,242 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:02,485 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:02,971 INFO    Thread-17 :994949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/mmc_lyxiang/KD/logit-standardization-KD-master/CTKD/wandb/run-20241015_175135-iiku8rqm/files/output.log
2024-10-15 17:52:03,242 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:04,243 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:05,245 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:06,242 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
